PREFEITURA MUNICIPAL DE BONOPOLIS;PREFEITURA MUNICIPAL DE BONOPOLIS;01634272000106;AV INDEPENDENCIA;SN;;CENTRO;BONOPOLIS;76555000;GO
PREFEITURA MUNICIPAL DE BRAZABRANTES;PREFEITURA MUNICIPAL DE BRAZABRANTES;01756741000160;AV AURELIANO CAETANO MACHADO;SN;;CENTRO;BRAZABRANTES;75440000;GO
PREFEITURA MUNICIPAL DE BRITANIA;PREFEITURA MUNICIPAL DE BRITANIA;02296325000199;AV BRASILIA;100;;CENTRO;BRITANIA;76280000;GO
PREFEITURA MUNICIPAL DE BURITI DE GOIAS;PREFEITURA MUNICIPAL DE BURITI DE GOIAS;26867770000120;AVN JK;S/N;;CENTRO;BURITI DE GOIAS;76152000;GO
PREFEITURA MUNICIPAL DE BURITINOPOLIS;PREFEITURA MUNICIPAL DE BURITINOPOLIS;24856569000111;AVENIDA PRINCIPAL;S/N;;CENTRO;BURITINOPOLIS;73975000;GO
PREFEITURA MUNICIPAL DE CABECEIRAS DE GOIAS;PREFEITURA MUNICIPAL DE CABECEIRAS DE GOIAS;01740430000102;AVN VICENTE DE PAULA DE SOUZA;S/N;;CENTRO;CABECEIRAS;73870000;GO
PREFEITURA MUNICIPAL - GABINETE DO PREFEITO;PREFEITURA MUNICIPAL - GABINETE DO PREFEITO;02056760000146;PRACA ADELINO PAULA DE OLIVEIRA;116;;CENTRO;CACHOEIRA ALTA;75870000;GO
PREFEITURA MUNICIPAL DE CACHOEIRA DE GOIAIS;PREFEITURA MUNICIPAL DE CACHOEIRA DE GOIAIS;02164820000144;RUA CEL SEABRA GUIMARAES;321;;CENTRO;CACHOEIRA DE GOIAS;76125000;GO
PREFEITURA MUNICIPAL CACHOEIRA DOURADA;PREFEITURA MUNICIPAL CACHOEIRA DOURADA;00079806000117;PRACA TRES PODERES;10;;CENTRO;CACHOEIRA DOURADA;75560000;GO
PREFEITURA MUNICIPAL DE CACU;PREFEITURA MUNICIPAL DE CACU;01164292000160;R JOSE REINALDO VIEIRA;SN;;CENTRO;CACU;75813000;GO
PREFEITURA MUNICIPAL DE CALDAS NOVAS GAB PREFEITO;PREFEITURA MUNICIPAL DE CALDAS NOVAS GAB PREFEITO;01787506000155;AVENIDA ORCALINO SANTOS;283;;CENTRO;CALDAS NOVAS;75680640;GO
PREFEITURA MUNICIPAL DE CALDAZINHA;PREFEITURA MUNICIPAL DE CALDAZINHA;37622149000112;AVENIDA BERNADO SAYAO;476;;CENTRO;CALDAZINHA;75245000;GO
PREFEITURA MUNICIPAL DE CAMPESTRE DE GOIAS;PREFEITURA MUNICIPAL DE CAMPESTRE DE GOIAS;02262236000121;PRAÇA JOAO VITOR;S/N;;CENTRO;CAMPESTRE DE GOIAS;75396000;GO
PREFEITURA MUNICIPAL DE CAMPO ALEGRE DE GOIAS;PREFEITURA MUNICIPAL DE CAMPO ALEGRE DE GOIAS;01763614000198;PRACA MANOEL PIO PEREIRA;01;;CENTRO;CAMPO ALEGRE DE GOIAS;75795000;GO
PREFEITURA MUNICIPAL DE CAMPO LIMPO DE GOIAS;PREFEITURA MUNICIPAL DE CAMPO LIMPO DE GOIAS;04216593000189;RUA JERONIMO PARREIRA FILHO;48;;CENTRO;CAMPO LIMPO DE GOIAS;75160000;GO
PREFEITURA MUNICIPAL DE CAMPOS VERDES;PREFEITURA MUNICIPAL DE CAMPOS VERDES;01493998000176;AV CAMPOS VERDES;01;;CENTRO;CAMPOS VERDES;76515000;GO
PREFEITURA MUNICIPAL DE CARMO DO RIO VERDE;PREFEITURA MUNICIPAL DE CARMO DO RIO VERDE;02542538000153;RUA CONTORNO;S/N;;CENTRO;CARMO DO RIO VERDE;76340000;GO
PREFEITURA MUNICIPAL DE CASTELANDIA;PREFEITURA MUNICIPAL DE CASTELANDIA;37275849000188;AVENIDA RIO VERDE;S/N;;CENTRO;CASTELANDIA;75925000;GO
PREFEITURA MUNICIPAL DE CATURAI;PREFEITURA MUNICIPAL DE CATURAI;01319326000149;PRACA 14 DE NOVEMBRO;211;;CENTRO;CATURAI;75430000;GO
PREFEITURA MUNICIPAL DE CAVALCANTE;PREFEITURA MUNICIPAL DE CAVALCANTE;01738772000198;RUA CRISTA;S/N;;CENTRO;CAVALCANTE;73790000;GO
PREFEITURA MUNICIPAL DE CERES;PREFEITURA MUNICIPAL DE CERES;01131713000157;PRACA CIVICA;S/N;;CENTRO;CERES;76300000;GO
PREFEITURA MUNICIPAL DE CEZARINA;PREFEITURA MUNICIPAL DE CEZARINA;25043530000148;RUA DO COMERCIO;S/N;;CENTRO;CEZARINA;76195000;GO
PREFEITURA MUNICIPAL DE CHAPADÃO DO CÉU - GO;PREFEITURA MUNICIPAL DE CHAPADÃO DO CÉU - GO;24859332000194;AV. EMA;S/N;QD. 51;CENTRO;CHAPADAO DO CEU;75828000;GO
PREFEITURA MUNICIPAL DE COLINAS DO SUL;PREFEITURA MUNICIPAL DE COLINAS DO SUL;25105255000140;R 15 DE NOVEMBRO;SN;;CENTRO;COLINAS DO SUL;73740000;GO
PREFEITURA MUNICIPAL DE CORREGO DO OURO;PREFEITURA MUNICIPAL DE CORREGO DO OURO;02321115000103;PCA CORDEIRO;40;;CENTRO;CORREGO DO OURO;76145000;GO
PREFEITURA MUNICIPAL DE CORUMBA DE GOIAS;PREFEITURA MUNICIPAL DE CORUMBA DE GOIAS;01118850000151;PC WALDEMAR G TELES;161;;SETOR CENTRAL;CORUMBA DE GOIAS;72960000;GO
PREFEITURA MUNICIPAL DE CORUMBAIBA;PREFEITURA MUNICIPAL DE CORUMBAIBA;01302603000100;RUA SIMON BOLIVAR;58;;SIMON BOLIVAR;CORUMBAIBA;75675000;GO
PREFEITURA MUNICIPAL DE CRISTALINA;PREFEITURA MUNICIPAL DE CRISTALINA;01138122000101;PRACA JOSE ADAMIAN;S/N;;CENTRO;CRISTALINA;73850000;GO
PREFEITURA MUNICIPAL DE CRISTIANOPOLIS;PREFEITURA MUNICIPAL DE CRISTIANOPOLIS;01180645000116;RUA WILSON DA PAIXAO;01;;CENTRO;CRISTIANOPOLIS;75230000;GO
PREFEITURA MUNICIPAL DE CRIXAS;PREFEITURA MUNICIPAL DE CRIXAS;02382067000163;PRACA INACIO JOSE DE CAMPOS;S/N;;CENTRO;CRIXAS;76510000;GO
PREFEITURA MUNICIPAL DE CROMINIA;PREFEITURA MUNICIPAL DE CROMINIA;02073211000180;PRACA ANTONIO PARREIRA DUARTE;S/N;QD 7;CASTELO BRANCO;CROMINIA;75635000;GO
PREFEITURA MUNICIPAL DE CUMARI;PREFEITURA MUNICIPAL DE CUMARI;01302728000130;PRACA SAO JOAO BATISTA;01;;CENTRO;CUMARI;75760000;GO
PREFEITURA MUNICIPAL DE DAMIANOPOLIS;PREFEITURA MUNICIPAL DE DAMIANOPOLIS;01740505000155;AVENIDA GOIAS;S/N;;CENTRO;DAMIANOPOLIS;73980000;GO
PREFEITURA MUNICIPAL DE DAMOLANDIA;PREFEITURA MUNICIPAL DE DAMOLANDIA;01067164000107;PRACA HUGO COSTA;01;;VILA MINEIRA;DAMOLANDIA;75420000;GO
PREFEITURA MUNICIPAL DE DAVINOPOLIS;PREFEITURA MUNICIPAL DE DAVINOPOLIS;01130277000100;RUA DOIS IRMAOS;01;;CENTRO;DAVINOPOLIS;75730000;GO
PREFEITURA MUNICIPAL DE DIORAMA;PREFEITURA MUNICIPAL DE DIORAMA;01335363000140;AVN DEPUTADO JOSE DE ASSIS;S/N;;CENTRO;DIORAMA;76260000;GO
PREFEITURA MUNICIPAL EDEALINA GAB DO PREFEITO;PREFEITURA MUNICIPAL EDEALINA GAB DO PREFEITO;24852618000148;RUA 21;S/N;QD 04;CENTRO;EDEALINA;75945000;GO
PREFEITURA MUNICIPAL DE EDEIA;PREFEITURA MUNICIPAL DE EDEIA;01788082000143;AV. WASHINGTON LUIZ;S/N;;CENTRO;EDEIA;75940000;GO
PREFEITURA MUNICIPAL DE ESTRELA DO NORTE;PREFEITURA MUNICIPAL DE ESTRELA DO NORTE;01800465000190;AV. BERNANRDO SAYAO;961;CENTRO;CENTRO;ESTRELA DO NORTE;76485000;GO
PREFEITURA MUNICIPAL DE FAZENDA NOVA;PREFEITURA MUNICIPAL DE FAZENDA NOVA;01915313000132;,;551;;CENTRO;FAZENDA NOVA;76220000;GO
PREFEITURA MUNICIPAL DE FIRMINOPOLIS;PREFEITURA MUNICIPAL DE FIRMINOPOLIS;02321917000113;AV GOIANIA;322;;CENTRO;FIRMINOPOLIS;76105000;GO
PREFEITURA MUNICIPAL DE FLORES DE GOIAS;PREFEITURA MUNICIPAL DE FLORES DE GOIAS;01740497000147;PCA DA MATRIZ;S/N;;CENTRO;FLORES DE GOIAS;73890000;GO
PREFEITURA MUNICIPAL DE FORMOSO;PREFEITURA MUNICIPAL DE FORMOSO;02395812000109;PRACA VER NILDA;S/N;;CENTRO;FORMOSO;76470000;GO
PREFEITURA MUNICIPAL DE GAMELEIRA DE GOIAS;PREFEITURA MUNICIPAL DE GAMELEIRA DE GOIAS;04223461000184;AVENIDA 03;438;QUADRA 3 A;CENTRO;GAMELEIRA DE GOIAS;75184000;GO
PREFEITURA MUNICIPAL DE GOIANAPOLIS;PREFEITURA MUNICIPAL DE GOIANAPOLIS;02506012000118;AVENIDA CAMARA FILHO;353;;CENTRO;GOIANAPOLIS;75170000;GO
PREFEITURA MUNICIPAL DE GOIANESIA;PREFEITURA MUNICIPAL DE GOIANESIA;01065846000172;RUA 31;379;;CENTRO;GOIANESIA;76380031;GO
PREFEITURA MUNICIPAL DE GOIANIRA;PREFEITURA MUNICIPAL DE GOIANIRA;01291707000167;AV GOIAS;516;;SETOR CENTRAL;GOIANIRA;75361609;GO
PREFEITURA MUNICIPAL DE GOIATUBA;PREFEITURA MUNICIPAL DE GOIATUBA;01753722000180;RUA SAO FRANCISCO;570;;CENTRO;GOIATUBA;75600000;GO
PREFEITURA MUNICIPAL DE GUAPO;PREFEITURA MUNICIPAL DE GUAPO;01373497000156;AVENIDA CRISTALINA;823;;CENTRO;GUAPO;75350000;GO
PREFEITURA MUNICIPAL DE GUARAITA;PREFEITURA MUNICIPAL DE GUARAITA;26873059000188;RUA VILMAR DE ALMEIDA COELHO;092;;CENTRO;GUARAITA;76690000;GO
PREFEITURA MUNICIPAL DE GUARANI DE GOIAS;PREFEITURA MUNICIPAL DE GUARANI DE GOIAS;01740588000182;AV SAVAGE ALVES DE OLIVEIRA;S/N;;CENTRO;GUARANI DE GOIAS;73910000;GO
PREFEITURA MUNICIPAL DE GUARINOS;PREFEITURA MUNICIPAL DE GUARINOS;01494178000107;AVENIDA JOSELIO RODRIGUES DO NASCIMENTO;32;;CENTRO;GUARINOS;76374000;GO
PREFEITURA MUNICIPAL DE HIDROLINA;PREFEITURA MUNICIPAL DE HIDROLINA;01067230000130;AV ANTONIO BRAGA;SN;;CENTRO;HIDROLINA;76375000;GO
PREFEITURA MUNICIPAL DE IACIARA;PREFEITURA MUNICIPAL DE IACIARA;01740448000104;AV ALFREDO NASSER;S/N;QD 27 LOTE 29;CENTRO;IACIARA;73920000;GO
PREFEITURA MUNICIPAL DE INACIOLANDIA;PREFEITURA MUNICIPAL DE INACIOLANDIA;26923755000151;PRC ULISSES GUIMARAES;S/N;;CENTRO;INACIOLANDIA;75550000;GO
PREFEITURA MUNICIPAL DE INDIARA;PREFEITURA MUNICIPAL DE INDIARA;00005959000110;R MIZAEL MACHADO;SN;;CENTRO;INDIARA;75955000;GO
PREFEITURA MUNICIPAL DE INHUMAS;PREFEITURA MUNICIPAL DE INHUMAS;01153030000109;AV WILSON QUIRINO DE ANDRADE;450;;ANHANGUERA;INHUMAS;75407530;GO
PREFEITURA MUNICIPAL DE IPIRANGA DE GOIAS;PREFEITURA MUNICIPAL DE IPIRANGA DE GOIAS;04215377000119;AV RAIMUNDO ALVES DE SOUZA;S/N;QD 01 LT UNICO;SETOR INDEPENDENCIA;IPIRANGA DE GOIAS;76304000;GO
PREFEITURA MUNICIPAL DE ISRAELANDIA;PREFEITURA MUNICIPAL DE ISRAELANDIA;01067248000132;RUA ANANIAS BARBOSA;S/N;;CENTRO;ISRAELANDIA;76205000;GO
PREFEITURA MUNICIPAL DE ITAGUARU;PREFEITURA MUNICIPAL DE ITAGUARU;01067255000134;PRACA JOAQUIM MOREIRA DAMASCENO;735;;CENTRO;ITAGUARU;76660000;GO
PREFEITURA MUNICIPAL DE ITAJA;PREFEITURA MUNICIPAL DE ITAJA;02186757000147;RUA PIO CANTARIDO DE MEDEIROS;441;CASA;CENTRO;ITAJA;75815000;GO
PREFEITURA MUNICIPAL DE ITAPACI;PREFEITURA MUNICIPAL DE ITAPACI;01134808000124;AV FLORESTA;198;;CENTRO;ITAPACI;76360000;GO
PREFEITURA MUNICIPAL DE ITAPIRAPUA;PREFEITURA MUNICIPAL DE ITAPIRAPUA;02024933000144;PRACA MARECHAL RONDON;94;;CENTRO;ITAPIRAPUA;76290000;GO
PREFEITURA MUNICIPAL DE ITARUMA;PREFEITURA MUNICIPAL DE ITARUMA;01067271000127;PCA CENTRAL;SN;;CENTRO;ITARUMA;75810000;GO
PREFEITURA MUNICIPAL DE ITAUCU;PREFEITURA MUNICIPAL DE ITAUCU;00167437000114;PRACA ILETE BUENO;285;;CENTRO;ITAUCU;75450000;GO
PREFEITURA MUNICIPAL DE IVOLANDIA;PREFEITURA MUNICIPAL DE IVOLANDIA;02321891000103;AV DEP JAMEL CECILIO;192;;CENTRO;IVOLANDIA;76130000;GO
PREFEITURA MUNICIPAL DE JANDAIA;PREFEITURA MUNICIPAL DE JANDAIA;02879138000138;AV JK DE OLIVEIRA;742;;CENTRO;JANDAIA;75950000;GO
PREFEITURA MUNICIPAL DE JARAGUA;PREFEITURA MUNICIPAL DE JARAGUA;01223916000173;PCA RODRIGUES SUZANO;1;;CENTRO;JARAGUA;76330000;GO
PREFEITURA MUNICIPAL DE JAUPACI;PREFEITURA MUNICIPAL DE JAUPACI;01767342000102;AVN PARANAIBA;81;;CENTRO;JAUPACI;76210000;GO
PREFEITURA MUNICIPAL DE JOVIANIA;PREFEITURA MUNICIPAL DE JOVIANIA;02029957000196;RUA JOAQUIM LUIS BARBOSA;266;;CENTRO;JOVIANIA;75610000;GO
PREFEITURA MUNICIPAL DE JUSSARA;PREFEITURA MUNICIPAL DE JUSSARA;02922128000138;AV JOSE BONIFACIO;726;;CENTRO;JUSSARA;76270000;GO
PREFEITURA MUNICIPAL DE LEOPOLDO DE BULHOES;PREFEITURA MUNICIPAL DE LEOPOLDO DE BULHOES;01067305000183;PRACA DOM BOSCO;266;;CENTRO;LEOPOLDO DE BULHOES;75190000;GO
PREFEITURA MUNICIPAL DE LUZIANIA;PREFEITURA MUNICIPAL DE LUZIANIA;01169416000109;PRACA NIRSON CARNEIRO LOBO;34;;CENTRO;LUZIANIA;72800970;GO
PREFEITURA MUNICIPAL DE MAMBAI;PREFEITURA MUNICIPAL DE MAMBAI;01740463000152;RUA COSTA SILVA;S/N;;CENTRO;MAMBAI;73970000;GO
PREFEITURA MUNICIPAL DE MATRINCHA;PREFEITURA MUNICIPAL DE MATRINCHA;24850216000104;RUA JERCIRON PEREIRA DIAS;S/N;;NOVA ESPERANCA;MATRINCHA;76730000;GO
PREFEITURA MUNICIPAL DE MAURILANDIA;PREFEITURA MUNICIPAL DE MAURILANDIA;02056752000108;R ONDINA RODRIGUES C REZENDE;543;;CENTRO;MAURILANDIA;75930000;GO
PREFEITURA MUNICIPAL DE MIMOSO DE GOIAS;PREFEITURA MUNICIPAL DE MIMOSO DE GOIAS;25053430000100;RUA 09 QD 12 LT 09;S/N;;CENTRO;MIMOSO DE GOIAS;73730000;GO
PREFEITURA MUNICIPAL DE MINACU;PREFEITURA MUNICIPAL DE MINACU;02215275000178;AV. AMAZONAS;295;;CENTRO;MINACU;76450000;GO
PREFEITURA MUNICIPAL DE MINEIROS;PREFEITURA MUNICIPAL DE MINEIROS;02316537000190;PRC CORONEL CARRIJO;01;;CENTRO;MINEIROS;75830046;GO
PREFEITURA MUNICIPAL DE MOIPORA;PREFEITURA MUNICIPAL DE MOIPORA;02321909000177;PRC CENTRAL;S/N;;CENTRO;MOIPORA;76135000;GO
PREFEITURA MUNICIPAL DE MONTE ALEGRE DE GOIAS;PREFEITURA MUNICIPAL DE MONTE ALEGRE DE GOIAS;01126341000170;PCA DA MATRIZ;SN;;CENTRO;MONTE ALEGRE DE GOIAS;73830000;GO
PREFEITURA MUNICIPAL DE MONTES CLAROS DE GOIAS;PREFEITURA MUNICIPAL DE MONTES CLAROS DE GOIAS;01767722000139;AV SANTOS DUMONT;511;;CENTRO;MONTES CLAROS DE GOIAS;76255000;GO
PREFEITURA MUNICIPAL DE MONTIVIDIU;PREFEITURA MUNICIPAL DE MONTIVIDIU;25043571000134;AV NEITE OUTTA QD 13;SN;;VERA CRUZ;MONTIVIDIU;75915000;GO
PREFEITURA MUNICIPAL MONTIVIDIU DO NORTE;PREFEITURA MUNICIPAL MONTIVIDIU DO NORTE;25005166000121;RUA 14;353;;CENTRO;MONTIVIDIU DO NORTE;76465000;GO
PREFEITURA MUNICIPAL DE MORRO AGUDO DE GOIAS;PREFEITURA MUNICIPAL DE MORRO AGUDO DE GOIAS;25043621000183;AVENIDA FLAMBOYANT;449;;CENTRO;MORRO AGUDO DE GOIAS;76355000;GO
PREFEITURA MUNICIPAL DE MOSSAMEDES;PREFEITURA MUNICIPAL DE MOSSAMEDES;02267698000131;AVD JOAO FERREIRA DA CUNHA;S/N;;CENTRO;MOSSAMEDES;76150000;GO
PREFEITURA MUNICIPAL DE MOZARLANDIA;PREFEITURA MUNICIPAL DE MOZARLANDIA;01135227000107;RUA SAO PAULO;S/N;;CENTRO;MOZARLANDIA;76700000;GO
PREFEITURA MUNICIPAL DE MUNDO NOVO;PREFEITURA MUNICIPAL DE MUNDO NOVO;00163055000112;AV DOS TAMBORIS;8;;SAO LOURENCA;MUNDO NOVO;76530000;GO
PREFEITURA MUNICIPAL DE NAZARIO;PREFEITURA MUNICIPAL DE NAZARIO;01373620000139;AV INHUMAS;42;PRACA DA BANDEIRA;CENTRO;NAZARIO;76180000;GO
PREFEITURA MUNICIPAL DE NEROPOLIS;PREFEITURA MUNICIPAL DE NEROPOLIS;01105626000125;PCA ANTONIO DULTRA;S/N;;CENTRO;NEROPOLIS;75460000;GO
PREFEITURA MUNICIPAL DE NIQUELANDIA;PREFEITURA MUNICIPAL DE NIQUELANDIA;02215895000107;PA MESTRE DARIO;01;;ST CENTRAL;NIQUELANDIA;76420000;GO
PREFEITURA MUNICIPAL DE NOVA AMERICA;PREFEITURA MUNICIPAL DE NOVA AMERICA;01135409000188;SEM INFORMACAO;S/N;;SEM INFORMACAO;NOVA AMERICA;76345000;GO
PREFEITURA MUNICIPAL DE NOVA AURORA;PREFEITURA MUNICIPAL DE NOVA AURORA;01303619000138;RUA BAHIA;60;;CENTRO;NOVA AURORA;75750000;GO
PREFEITURA MUNICIPAL DE NOVA CRIXAS;PREFEITURA MUNICIPAL DE NOVA CRIXAS;00236968000111;PRACA TRES PODERES;S/N;;CENTRO;NOVA CRIXAS;76520000;GO
PREFEITURA MUNICIPAL DE NOVA GLORIA;PREFEITURA MUNICIPAL DE NOVA GLORIA;00098095000128;PRACA CIVICA;75;;CENTRO;NOVA GLORIA;76305000;GO
PREFEITURA MUNICIPAL DE NOVA ROMA;PREFEITURA MUNICIPAL DE NOVA ROMA;01067925000112;PRACA AUGUSTO PIO DE SANTANA;002;;CENTRO;NOVA ROMA;73820000;GO
PREFEITURA MUNICIPAL DE NOVA VENEZA;PREFEITURA MUNICIPAL DE NOVA VENEZA;01123678000124;RUA VEREADOR JOSE FRANCISCO DA SILVA;72;;CENTRO;NOVA VENEZA;75470000;GO
PREFEITURA MUNICIPAL DE NOVO BRASIL;PREFEITURA MUNICIPAL DE NOVO BRASIL;00006874000156;PARQUE CASTELO BRANCO;S/N;;CENTRO;NOVO BRASIL;76285000;GO
PREFEITURA MUNICIPAL DE NOVO GAMA;PREFEITURA MUNICIPAL DE NOVO GAMA;01629276000104;AVENIDA CENTRAL;100;;NOVO GAMA;NOVO GAMA;72860100;GO
PREFEITURA MUNICIPAL DE NOVO PLANALTO;PREFEITURA MUNICIPAL DE NOVO PLANALTO;25041005000193;R SALVADOR;202;;CENTRO;NOVO PLANALTO;76580000;GO
PREFEITURA MUNICIPAL DE OURO VERDE DE GOIAS;PREFEITURA MUNICIPAL DE OURO VERDE DE GOIAS;01485531000184;RUA DAS FLORES;SN;QD AE LT 02;CENTRO;OURO VERDE DE GOIAS;75165000;GO
PREFEITURA MUNICIPAL DE PADRE BERNARDO;PREFEITURA MUNICIPAL DE PADRE BERNARDO;01170331000132;R D. PEDRO PRIMEIRO;04;QD 26, SALA 10;CENTRO;PADRE BERNARDO;73700000;GO
PREFEITURA MUNICIPAL DE PALMEIRAS DE GOIAS;PREFEITURA MUNICIPAL DE PALMEIRAS DE GOIAS;02394757000132;RUA AMERICANO DO BRASIL;149;;CENTRO;PALMEIRAS DE GOIAS;76190000;GO
PREFEITURA MUNICIPAL DE PALMELO;PREFEITURA MUNICIPAL DE PALMELO;01181239000178;AV EMANUEL;435;;CENTRO;PALMELO;75210000;GO
PREFEITURA MUNICIPAL DE PALMINOPOLIS;PREFEITURA MUNICIPAL DE PALMINOPOLIS;01178573000172;RUA PEDRO GERALDO LOPES;11;;CENTRO;PALMINOPOLIS;75990000;GO
PREFEITURA MUNICIPAL DE PARANAIGUARA;PREFEITURA MUNICIPAL DE PARANAIGUARA;02056745000106;AVENIDA PRESIDENTE TANCREDO NEVES;S/N;PRACA DOS TRES PODER;CENTRO;PARANAIGUARA;75880000;GO
PREFEITURA MUNICIPAL DE PARAUNA;PREFEITURA MUNICIPAL DE PARAUNA;02394765000189;PRACA EUGENIO SARDINHA;02;;CENTRO;PARAUNA;75980000;GO
PREFEITURA MUNICIPAL DE PEROLANDIA;PREFEITURA MUNICIPAL DE PEROLANDIA;24859324000148;RUA JOSE ALVES VILELA;S/N;;CENTRO;PEROLANDIA;75823000;GO
PREFEITURA MUNICIPAL DE PIRACANJUBA;PREFEITURA MUNICIPAL DE PIRACANJUBA;01179647000195;PRACA WILSON ELOY PIMENTA;100;;CENTRO;PIRACANJUBA;75640000;GO
PREFEITURA MUNICIPAL DE PIRANHAS;PREFEITURA MUNICIPAL DE PIRANHAS;01168145000169;AV BRASIL CENTRAL;974;;CENTRO;PIRANHAS;76230000;GO
